epoch,accuracy,an_mean,an_std,ap_mean,ap_std,loss,val_accuracy,val_an_mean,val_an_std,val_ap_mean,val_ap_std,val_loss
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9817188382148743,218227520.0,331829920.0,35189672.0,331829920.0,14956907.0,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
2,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
4,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9109353423118591,17.525959014892578,26.836898803710938,2.76840877532959,26.836898803710938,0.5679346919059753,0.902515709400177,6.1396260261535645,15.785414695739746,8.581840515136719,15.785414695739746,4.800560474395752
1,0.9303240776062012,2.430955648422241,7.054113388061523,0.10438227653503418,7.054113388061523,0.45912790298461914,0.9101302623748779,0.1799616664648056,0.48632264137268066,0.17314684391021729,0.48632264137268066,0.5577411651611328
2,0.9260361194610596,2.8523950576782227,8.74079418182373,0.16735412180423737,8.74079418182373,0.47745656967163086,0.916060209274292,0.21325843036174774,0.5908730030059814,0.20180045068264008,0.5908730030059814,0.5663532614707947
3,0.922529399394989,4.999575614929199,16.87544059753418,0.0804060772061348,16.87544059753418,0.4729382395744324,0.919833779335022,0.3283100128173828,0.9263782501220703,0.22607631981372833,0.9263782501220703,0.5663425326347351
4,0.9207661151885986,3.425586223602295,11.561140060424805,0.09174054116010666,11.561140060424805,0.5090214610099792,0.9254492521286011,2.4071483612060547,7.8885884284973145,0.49465709924697876,7.8885884284973145,0.5115154385566711
0,0.714143693447113,30292216.0,19215474.0,3255847.75,19215474.0,6255.2177734375,0.8078328967094421,51349424.0,31971198.0,27433174.0,31971198.0,2858238.5
1,0.6813174486160278,57517620.0,33668444.0,7536435.0,33668444.0,9040.5703125,0.8014132976531982,65234220.0,37828228.0,36912116.0,37828228.0,3744042.5
2,0.6561720967292786,68722368.0,36202088.0,10675292.0,36202088.0,4643.32373046875,0.7967776656150818,77385744.0,44009968.0,43066836.0,44009968.0,3840158.5
3,0.6445102691650391,77467632.0,38794588.0,13203813.0,38794588.0,2924.97900390625,0.7871231436729431,86909072.0,47015132.0,49737548.0,47015132.0,4167849.5
4,0.6429938673973083,87882680.0,42733556.0,16760387.0,42733556.0,2412.510009765625,0.7843027710914612,101470520.0,54112204.0,59028708.0,54112204.0,5018223.0
0,0.6798107028007507,16077672.0,9209187.0,2313006.75,9209187.0,10455.3505859375,0.8071877956390381,22872092.0,13089774.0,16405694.0,13089774.0,2755602.75
1,0.6403512954711914,29879902.0,15256808.0,4962577.5,15256808.0,11147.3876953125,0.8313567042350769,28683138.0,17367126.0,21735420.0,17367126.0,3755268.75
2,0.6166720986366272,35051612.0,16587939.0,6127386.5,16587939.0,5031.89208984375,0.82021564245224,33416280.0,17412120.0,25677470.0,17412120.0,3954830.0
3,0.6142962574958801,42351220.0,19639602.0,7845458.0,19639602.0,3322.23779296875,0.8059973120689392,38757296.0,19734492.0,29572700.0,19734492.0,4304227.0
4,0.6007529497146606,47988728.0,20672756.0,9825257.0,20672756.0,2330.97802734375,0.8104447722434998,45655212.0,23048938.0,35108864.0,23048938.0,5119737.0
0,0.6900285482406616,44608860.0,26440518.0,4903214.5,26440518.0,8542.091796875,0.7999434471130371,69889392.0,43077592.0,35629564.0,43077592.0,3270370.5
1,0.6697669625282288,89877104.0,50601880.0,11978090.0,50601880.0,11829.8857421875,0.7939196228981018,100595800.0,59536596.0,54093424.0,59536596.0,4812798.5
2,0.6540490984916687,105016536.0,55980036.0,15550188.0,55980036.0,10169.228515625,0.794836699962616,112758848.0,65580280.0,62742012.0,65580280.0,5773740.0
3,0.6306413412094116,118894272.0,57566432.0,20127584.0,57566432.0,6503.45361328125,0.7916771173477173,130666048.0,73916728.0,74408920.0,73916728.0,6618331.5
4,0.6197259426116943,136752016.0,62840712.0,25028120.0,62840712.0,3873.882568359375,0.7884045243263245,146839136.0,79322024.0,85076400.0,79322024.0,6864736.0
0,0.6990556120872498,9253262.0,5655667.5,1328678.125,5655667.5,7025.44091796875,0.813477098941803,10664112.0,5975929.0,7827173.5,5975929.0,1205493.875
1,0.6591968536376953,17675052.0,9536288.0,2885745.0,9536288.0,6235.29248046875,0.8051662445068359,15455176.0,8216215.5,11683288.0,8216215.5,1759027.25
2,0.6378886103630066,21898170.0,10949006.0,3940199.5,10949006.0,2605.4951171875,0.7977088689804077,19719746.0,9903252.0,15065805.0,9903252.0,2206139.0
0,0.6805225014686584,7069297.5,4084631.5,1016460.5625,4084631.5,5447.0166015625,0.8061320781707764,11304324.0,5916379.5,8761431.0,5916379.5,1517916.0
1,0.6416879892349243,16413771.0,8394620.0,2584471.0,8394620.0,7048.3046875,0.8082883954048157,16026671.0,8377881.0,11946630.0,8377881.0,1849041.125
2,0.6206079125404358,21678208.0,10286523.0,3801031.0,10286523.0,4130.09423828125,0.7856019735336304,18900276.0,8889106.0,14799896.0,8889106.0,2289791.25
3,0.6088452339172363,25624734.0,11660206.0,4753819.0,11660206.0,2703.07080078125,0.7962039709091187,24613396.0,11633512.0,18509554.0,11633512.0,2570388.0
4,0.5978389382362366,29695696.0,12565048.0,6252237.5,12565048.0,1834.9530029296875,0.8017520308494568,28109054.0,13924143.0,21375228.0,13924143.0,3155049.75
0,0.8327728509902954,246.11532592773438,191.18212890625,39.6812744140625,191.18212890625,0.8976501226425171,0.8668463826179504,15.033862113952637,15.348552703857422,12.242741584777832,15.348552703857422,3.6057214736938477
1,0.6913502216339111,4.327056407928467,2.608806848526001,0.6769623160362244,2.608806848526001,0.027910703793168068,0.8258984684944153,6.251836776733398,5.5964765548706055,4.057909965515137,5.5964765548706055,0.7283948063850403
2,0.6520717740058899,4.760837554931641,2.4943530559539795,0.8828049302101135,2.4943530559539795,0.014204711653292179,0.8172057271003723,5.697860240936279,4.35781192779541,3.6025590896606445,4.35781192779541,0.6393007636070251
3,0.6299872994422913,5.220187664031982,2.544471502304077,1.0139641761779785,2.544471502304077,0.007798234466463327,0.8338050246238708,4.824408054351807,4.253143787384033,3.051521062850952,4.253143787384033,0.516473114490509
4,0.6043886542320251,5.479846477508545,2.421219825744629,1.1315332651138306,2.421219825744629,0.004555835388600826,0.830727756023407,7.314769744873047,7.9445037841796875,4.484128475189209,7.9445037841796875,0.6927732229232788
0,0.9554589986801147,4.788406899272674e-22,8.156918316560061e-23,9.576814808287307e-22,8.156918316560061e-23,0.5,0.9357591867446899,1.1174607905672929e-09,3.868998899037024e-09,2.234920692956166e-09,3.868998899037024e-09,0.5
1,0.9553672671318054,4.788407404143653e-22,8.179454494900415e-23,9.576814808287307e-22,8.179454494900415e-23,0.5,0.9352875351905823,1.1174607905672929e-09,3.774982992865716e-09,2.234920470911561e-09,3.774982992865716e-09,0.5
2,0.9554615020751953,4.788407909014633e-22,4.7953560696500745e-23,9.576814808287307e-22,4.7953560696500745e-23,0.5,0.9357367753982544,1.1174611236342002e-09,3.9099679050025316e-09,2.234920692956166e-09,3.9099679050025316e-09,0.5
3,0.9554738998413086,4.788406394401695e-22,3.625297695731458e-23,9.576813798545348e-22,3.625297695731458e-23,0.5,0.9365453720092773,1.1174607905672929e-09,3.978435358931165e-09,2.2349200268223512e-09,3.978435358931165e-09,0.5
4,0.9556127786636353,4.788407404143653e-22,7.565759207050643e-23,9.576814808287307e-22,7.565759207050643e-23,0.5,0.9365453720092773,1.1174607905672929e-09,3.926191816105984e-09,2.234920470911561e-09,3.926191816105984e-09,0.5
0,0.8985154628753662,1265.0496826171875,819.7945556640625,275.2748718261719,819.7945556640625,6.0184855461120605,0.9150719046592712,5.018357753753662,15.767131805419922,4.943377494812012,15.767131805419922,2.932239294052124
1,0.9279903769493103,7.606290340423584,26.554141998291016,0.15051116049289703,26.554141998291016,0.4388767182826996,0.8847259879112244,2.785830020904541,5.6685051918029785,2.1369872093200684,5.6685051918029785,1.3908748626708984
2,0.930031418800354,10.068228721618652,33.80185317993164,0.2721148133277893,33.80185317993164,0.450503945350647,0.9090521335601807,0.8021398782730103,2.4718120098114014,1.4366204738616943,2.4718120098114014,1.1818861961364746
3,0.932995080947876,4.86123514175415,14.379490852355957,0.3878552317619324,14.379490852355957,0.4639185965061188,0.9120170474052429,0.9192922115325928,2.585259437561035,1.4776555299758911,2.585259437561035,1.2215790748596191
4,0.935544490814209,12.112584114074707,35.847835540771484,0.9593255519866943,35.847835540771484,0.46743378043174744,0.9200584292411804,1.5214165449142456,4.728853225708008,2.724745750427246,4.728853225708008,1.8312108516693115
0,0.6822210550308228,13740362.0,7871287.0,1668635.875,7871287.0,3174.755126953125,0.8167085647583008,35190108.0,21287686.0,20747266.0,21287686.0,2594850.75
1,0.6733847856521606,45314756.0,25540402.0,6325506.5,25540402.0,8484.9580078125,0.7981218695640564,54487144.0,29403964.0,32060884.0,29403964.0,3041641.75
2,0.6378909349441528,57410696.0,28657514.0,9352811.0,28657514.0,4618.31640625,0.7951695919036865,67414952.0,35577160.0,40421652.0,35577160.0,3945206.25
3,0.6280063986778259,68263584.0,32369886.0,12398497.0,32369886.0,3297.755126953125,0.7870854139328003,78406504.0,40030268.0,47836468.0,40030268.0,4321039.0
4,0.6152615547180176,76842056.0,34202504.0,15671823.0,34202504.0,2296.174560546875,0.7914509773254395,87944160.0,44889860.0,55560624.0,44889860.0,5251846.5
0,0.9094720482826233,90.670654296875,112.46246337890625,9.441914558410645,112.46246337890625,0.49923282861709595,0.8985992670059204,15.959650993347168,44.2865104675293,13.907286643981934,44.2865104675293,7.227967262268066
1,0.9247614145278931,11.46451473236084,36.00986099243164,0.24378536641597748,36.00986099243164,0.4279431402683258,0.9114258885383606,0.11816675215959549,0.315924733877182,0.05771874636411667,0.315924733877182,0.4970915615558624
2,0.934849739074707,41.060916900634766,134.19117736816406,0.9473515152931213,134.19117736816406,0.7876704335212708,0.9192273616790771,110.97325134277344,382.70867919921875,84.83089447021484,382.70867919921875,42.93535614013672
3,0.9344136118888855,23.33131217956543,77.8329849243164,0.2737571895122528,77.8329849243164,0.5510611534118652,0.9245100617408752,48.53568649291992,145.7554168701172,41.184349060058594,145.7554168701172,20.67261505126953
4,0.9375813603401184,59.19417953491211,176.47418212890625,1.917799949645996,176.47418212890625,0.6596124172210693,0.9301759004592896,0.06719206273555756,0.21272993087768555,0.11527660489082336,0.21272993087768555,0.5508477091789246
0,0.78401780128479,3.7514037060153795e-17,1.2289791614125776e-16,2.791917539717965e-17,1.2289791614125776e-16,0.5,0.8847424387931824,4.3464226662237593e-10,1.5695196253773247e-09,2.897627415787696e-10,1.5695196253773247e-09,0.5
1,0.7847802042961121,3.7237762044283534e-17,1.2222497493444382e-16,2.771293610941303e-17,1.2222497493444382e-16,0.5,0.885728657245636,4.328414571208583e-10,1.5129447694661735e-09,2.88562285177818e-10,1.5129447694661735e-09,0.5
2,0.7862715721130371,3.69595977478942e-17,1.2128638301954725e-16,2.7504842282713065e-17,1.2128638301954725e-16,0.5,0.8866519927978516,4.3103504099306633e-10,1.5488773597027716e-09,2.873576654405241e-10,1.5488773597027716e-09,0.5
3,0.7880780696868896,3.6686972252886524e-17,1.1993757569527338e-16,2.7300770208151333e-17,1.1993757569527338e-16,0.5,0.886488676071167,4.292624866675254e-10,1.5304273404126434e-09,2.8617624936444486e-10,1.5304273404126434e-09,0.5
4,0.7871981263160706,3.6419485203844027e-17,1.1972932470425703e-16,2.710082576484624e-17,1.1972932470425703e-16,0.5,0.8881720900535583,4.275122478247795e-10,1.515498171400509e-09,2.850091829209589e-10,1.515498171400509e-09,0.5
0,0.790253221988678,35989.3671875,29535.04296875,4012.072021484375,29535.04296875,67.59817504882812,0.855031430721283,5354.0966796875,4699.08984375,4803.89892578125,4699.08984375,1383.98388671875
1,0.7852490544319153,8189.7158203125,7159.2998046875,1032.4500732421875,7159.2998046875,14.844013214111328,0.8574560284614563,8523.6767578125,8237.845703125,7439.25244140625,8237.845703125,2212.881591796875
2,0.7748316526412964,7996.80517578125,6853.50390625,1010.1769409179688,6853.50390625,12.159418106079102,0.8369472622871399,3124.111083984375,2485.818115234375,2949.161865234375,2485.818115234375,897.328857421875
3,0.7578895092010498,3646.439697265625,2896.634765625,500.3569030761719,2896.634765625,5.457087993621826,0.8358668088912964,3337.857421875,2440.042724609375,2875.795654296875,2440.042724609375,756.447509765625
4,0.7588647603988647,4577.826171875,3730.0595703125,616.8388671875,3730.0595703125,5.79558801651001,0.8736934661865234,7483.31884765625,9077.435546875,6265.298828125,9077.435546875,1977.634765625
0,0.7734187245368958,44203.80078125,30485.365234375,8276.357421875,30485.365234375,135.14402770996094,0.8400943279266357,2713.27099609375,1805.735595703125,2326.409423828125,1805.735595703125,596.54541015625
1,0.8610995411872864,436.5101623535156,402.3231506347656,93.24435424804688,402.3231506347656,4.638550758361816,0.8842542767524719,1.794481635093689,2.8957700729370117,1.584307312965393,2.8957700729370117,0.9950463771820068
2,0.9154787659645081,1.3841382265090942,4.072029113769531,0.07459467649459839,4.072029113769531,0.44640088081359863,0.9299640655517578,0.025821667164564133,0.07716590166091919,0.019213272258639336,0.07716590166091919,0.4963981807231903
3,0.9268421530723572,1.069508671760559,3.547341823577881,0.05182969197630882,3.547341823577881,0.4987039566040039,0.93135666847229,0.180871844291687,0.5744394063949585,0.2817551791667938,0.5744394063949585,0.6207795143127441
4,0.9298330545425415,15.50412654876709,55.1090087890625,0.5880559086799622,55.1090087890625,0.8406064510345459,0.9356918334960938,0.7195226550102234,2.52294659614563,1.3476704359054565,2.52294659614563,1.1685608625411987
0,0.8731747269630432,5693.3125,4152.455078125,1550.5218505859375,4152.455078125,24.87042999267578,0.9149595499038696,1.3262702226638794,4.016174793243408,1.8892379999160767,4.016174793243408,1.4070910215377808
1,0.9265445470809937,3.6763675212860107,12.302753448486328,0.344871461391449,12.302753448486328,0.5820069313049316,0.9301437735557556,0.04126116633415222,0.1391552984714508,0.02769317664206028,0.1391552984714508,0.5054030418395996
2,0.9249672889709473,4.450704097747803,16.28922462463379,0.03705466166138649,16.28922462463379,0.4970012307167053,0.9206648468971252,1.2277040481567383,3.528982162475586,0.868732750415802,3.528982162475586,0.8847609758377075
3,0.9299669861793518,30.175127029418945,111.30776977539062,0.03679855167865753,111.30776977539062,0.48201245069503784,0.9294474124908447,13.509099006652832,46.82789993286133,9.06092643737793,46.82789993286133,5.006892681121826
4,0.9296519756317139,4.4990668296813965,16.288951873779297,0.15502457320690155,16.288951873779297,0.5420039892196655,0.9248652458190918,0.7091051936149597,2.4083149433135986,0.4803007245063782,2.4083149433135986,0.7087486386299133
0,0.9099904894828796,25.634973526000977,21.051218032836914,5.322494983673096,21.051218032836914,0.6428006887435913,0.8976190686225891,0.5094389915466309,1.1756521463394165,0.45718246698379517,1.1756521463394165,0.6650182008743286
1,0.9284566640853882,3.49644136428833,10.641971588134766,0.10296811163425446,10.641971588134766,0.432547003030777,0.9038859009742737,0.21178938448429108,0.5548846125602722,0.18481753766536713,0.5548846125602722,0.5514680743217468
2,0.9273654222488403,2.009690523147583,6.476864337921143,0.07816808670759201,6.476864337921143,0.463329553604126,0.9005615711212158,0.19193124771118164,0.46848076581954956,0.19270840287208557,0.46848076581954956,0.5526624917984009
3,0.9249846339225769,1.0718953609466553,3.5830070972442627,0.06001051515340805,3.5830070972442627,0.4658026695251465,0.903840959072113,0.43031731247901917,1.2724087238311768,0.5620138645172119,1.2724087238311768,0.7326687574386597
4,0.9227104783058167,3.1678552627563477,11.190436363220215,0.09966814517974854,11.190436363220215,0.5163698792457581,0.9166442155838013,0.02197975479066372,0.06547121703624725,0.031091829761862755,0.06547121703624725,0.509117066860199
0,0.9270529747009277,5.686707019805908,18.03333282470703,0.16231052577495575,18.03333282470703,0.44252970814704895,0.9169586896896362,4.383366584777832,13.086172103881836,6.479117393493652,13.086172103881836,3.681873083114624
1,0.9276729822158813,5.947459697723389,20.263843536376953,0.21859684586524963,20.263843536376953,0.5077617764472961,0.919519305229187,6.25059700012207,18.874542236328125,6.664831638336182,18.874542236328125,3.7066798210144043
2,0.8002301454544067,7.219751358032227,19.94683074951172,0.42375364899635315,19.94683074951172,0.2500619888305664,0.7809299230575562,3.9668595790863037,1.8223568201065063,2.786790609359741,1.8223568201065063,0.5527242422103882
3,0.6386772394180298,4.008055686950684,1.8866305351257324,0.9416700601577759,1.8866305351257324,0.02488519251346588,0.7935534715652466,5.010729789733887,2.1685309410095215,3.68318510055542,2.1685309410095215,0.5829952359199524
4,0.5997906923294067,5.730362892150879,2.3572192192077637,1.3609154224395752,2.3572192192077637,0.008041312918066978,0.7725067138671875,4.980765342712402,1.885733962059021,3.7926347255706787,1.885733962059021,0.5566712617874146
0,0.8266701698303223,16.375329971313477,35.08851623535156,0.8176915645599365,35.08851623535156,0.20137342810630798,0.7947927117347717,6.368199825286865,3.563053607940674,4.512211799621582,3.563053607940674,0.8649611473083496
0,0.6944481134414673,2989359.5,1818648.125,417388.1875,1818648.125,1501.866455078125,0.8097259402275085,4095778.5,2230796.75,3006225.75,2230796.75,471891.53125
1,0.6458010077476501,6112879.0,3150358.25,1009268.0625,3150358.25,1807.352294921875,0.8086028695106506,5865045.0,2892187.25,4482924.0,2892187.25,626109.375
2,0.616962730884552,7554976.0,3499751.25,1400930.5,3499751.25,1025.0455322265625,0.7989667654037476,7013116.5,3273586.75,5424131.0,3273586.75,724808.0625
0,0.8959453701972961,333.99237060546875,238.45767211914062,58.93800735473633,238.45767211914062,1.7852674722671509,0.8935534358024597,0.4999452829360962,1.0492634773254395,0.35254165530204773,1.0492634773254395,0.5853257179260254
1,0.9305257797241211,7.29617977142334,22.922048568725586,0.07819768786430359,22.922048568725586,0.48048776388168335,0.9007412195205688,0.7747551202774048,1.8003429174423218,0.6198711395263672,1.8003429174423218,0.7326438426971436
2,0.9296942949295044,7.873937129974365,26.35879898071289,0.0767267495393753,26.35879898071289,0.49173644185066223,0.92821204662323,8.266337394714355,27.622098922729492,6.422152042388916,27.622098922729492,3.6782612800598145
0,0.8884454369544983,61.24604797363281,48.79222106933594,10.812153816223145,48.79222106933594,0.5159175395965576,0.9046046733856201,0.2742871642112732,0.9027292728424072,0.21519772708415985,0.9027292728424072,0.5856050252914429
1,0.9246283769607544,6.008248805999756,19.110654830932617,0.08670315891504288,19.110654830932617,0.447455495595932,0.9140835404396057,3.893770456314087,10.275712966918945,2.8479909896850586,10.275712966918945,1.831067442893982
2,0.9194332957267761,6.4821858406066895,20.510910034179688,0.07450715452432632,20.510910034179688,0.49156928062438965,0.9333558082580566,1.2178510427474976,4.133726596832275,1.5386961698532104,4.133726596832275,1.251771092414856
0,0.9101260304450989,34.38255310058594,61.91615295410156,4.018146991729736,61.91615295410156,0.5208034515380859,0.9092317819595337,0.7127091884613037,1.8156827688217163,0.6717070937156677,1.8156827688217163,0.7780751585960388
1,0.9325240850448608,6.1736369132995605,18.330190658569336,0.31347474455833435,18.330190658569336,0.4796352684497833,0.9152740240097046,5.540480136871338,18.671052932739258,10.352788925170898,18.671052932739258,5.674596309661865
2,0.9262844920158386,6.940402507781982,24.858224868774414,0.3074677884578705,24.858224868774414,0.6152523756027222,0.9280548095703125,0.0012878074776381254,0.004066695924848318,0.0018072443781420588,0.004066695924848318,0.5005164742469788
0,0.7886739373207092,1283.22314453125,1060.3990478515625,197.25848388671875,1060.3990478515625,5.797004222869873,0.8530198931694031,1978.823486328125,1720.6572265625,1881.404541015625,1720.6572265625,639.1754150390625
1,0.7504836916923523,1665.5672607421875,1193.88232421875,284.9655456542969,1193.88232421875,6.052767276763916,0.8581379652023315,2388.408203125,1904.2117919921875,2104.55517578125,1904.2117919921875,576.68505859375
2,0.7381364703178406,2114.404296875,1420.45751953125,381.6207275390625,1420.45751953125,5.898904323577881,0.8574159145355225,3516.55810546875,3227.81884765625,3181.321044921875,3227.81884765625,945.7619018554688
0,0.7212093472480774,30.86847686767578,48.77570343017578,2.384139060974121,48.77570343017578,0.07600166648626328,0.8272110819816589,9.504295349121094,8.674933433532715,6.394580841064453,8.674933433532715,1.3838937282562256
1,0.6655690670013428,18.86859130859375,35.03282928466797,4.168845176696777,35.03282928466797,0.017498329281806946,0.780087947845459,5.209794521331787,2.451345920562744,3.7084925174713135,2.451345920562744,0.6377586126327515
2,0.6429674029350281,17.361793518066406,32.7775764465332,3.074977397918701,32.7775764465332,0.008935067802667618,0.7710238695144653,8.28896713256836,4.104341983795166,5.639591693878174,4.104341983795166,0.9006378650665283
0,0.9148017764091492,16.55914306640625,45.14040756225586,0.3134123980998993,45.14040756225586,0.33299437165260315,0.9132160544395447,406.3994445800781,1006.3131713867188,278.0914611816406,1006.3131713867188,136.44271850585938
1,0.7835413217544556,17.155488967895508,44.30784606933594,0.8634757399559021,44.30784606933594,0.14713093638420105,0.8232851624488831,10.267595291137695,7.287935733795166,5.243322372436523,7.287935733795166,0.7360320091247559
2,0.6974499225616455,6.8794026374816895,4.568099498748779,1.3112142086029053,4.568099498748779,0.022753562778234482,0.783536434173584,10.163100242614746,6.081270217895508,4.9152021408081055,6.081270217895508,0.5298471450805664
0,0.9268957376480103,59.14236068725586,203.36248779296875,0.3206029236316681,203.36248779296875,0.5279449224472046,0.9287688732147217,20.5688419342041,64.28065490722656,28.78833770751953,64.28065490722656,14.885622024536133
1,0.9358662962913513,78.45664978027344,243.493896484375,0.8535374402999878,243.493896484375,0.5652163624763489,0.9056029915809631,1.4990397691726685,4.018332481384277,1.2882541418075562,4.018332481384277,1.045493245124817
2,0.9308784604072571,64.0965347290039,183.4754180908203,1.3453792333602905,183.4754180908203,0.5933092832565308,0.8896356821060181,14.497517585754395,29.80176544189453,12.79051399230957,29.80176544189453,6.18007230758667
0,0.9112933874130249,131.0108642578125,183.19647216796875,9.457404136657715,183.19647216796875,0.4963962733745575,0.889729917049408,12.40515422821045,30.79037094116211,13.421948432922363,30.79037094116211,6.734280109405518
1,0.9242823123931885,18.11600685119629,53.28640365600586,0.600131630897522,53.28640365600586,0.4126721918582916,0.9108919501304626,5.322617530822754,14.442612648010254,4.75127649307251,14.442612648010254,2.7506263256073
2,0.9258389472961426,31.709548950195312,84.0383529663086,0.987701416015625,84.0383529663086,0.3811689019203186,0.8955967426300049,14.053079605102539,33.29647445678711,16.300256729125977,33.29647445678711,8.302577018737793
0,0.696927011013031,10.9207763671875,14.859230041503906,0.9763258695602417,14.859230041503906,0.015216215513646603,0.7794535160064697,5.365718364715576,2.6098856925964355,3.509422779083252,2.6098856925964355,0.5942939519882202
1,0.7024491429328918,7.7495269775390625,6.7322916984558105,1.3171579837799072,6.7322916984558105,0.033318981528282166,0.8386809229850769,8.085729598999023,6.253922462463379,5.662337779998779,6.253922462463379,1.273161768913269
2,0.6776595711708069,7.427896499633789,5.161566257476807,1.5046628713607788,5.161566257476807,0.020126841962337494,0.7831093072891235,6.710395812988281,3.195995330810547,4.2718963623046875,3.195995330810547,0.5486472845077515
0,0.6576535701751709,4807070.5,2592804.5,693380.25,2592804.5,1869.4815673828125,0.8163971304893494,19745052.0,10910484.0,14802517.0,10910484.0,2605227.0
1,0.6193705797195435,22702852.0,10553653.0,4036165.75,10553653.0,8425.6494140625,0.8008310794830322,23893838.0,11359462.0,18192342.0,11359462.0,2667091.0
2,0.5891304016113281,26349040.0,10941146.0,5042315.5,10941146.0,3481.910400390625,0.800000011920929,27127860.0,12770782.0,20396208.0,12770782.0,2830256.25
0,0.9003391861915588,199.71051025390625,167.46755981445312,29.57335662841797,167.46755981445312,0.9527130126953125,0.915498673915863,0.281088650226593,0.7303075194358826,0.20847956836223602,0.7303075194358826,0.5562449097633362
1,0.92542964220047,2.628324270248413,9.000322341918945,0.1930813193321228,9.000322341918945,0.5741133689880371,0.9287511110305786,0.12405621260404587,0.40166568756103516,0.08484167605638504,0.40166568756103516,0.5190631747245789
2,0.8829012513160706,23.74211883544922,61.713111877441406,1.6700403690338135,61.713111877441406,0.30793190002441406,0.8627358675003052,6.21357536315918,10.23864459991455,7.260913372039795,10.23864459991455,3.2132201194763184
0,0.679045557975769,12940190.0,7452895.0,1718353.125,7452895.0,6807.10400390625,0.8326370120048523,22104500.0,14960659.0,14656118.0,14960659.0,2513945.75
1,0.6354231834411621,22863330.0,11451598.0,3613358.75,11451598.0,8414.6943359375,0.8024708032608032,27969398.0,15202485.0,19131284.0,15202485.0,2518209.75
2,0.6126210689544678,28386732.0,12783548.0,5264060.5,12783548.0,5819.41552734375,0.8046271204948425,29787556.0,15402974.0,21246694.0,15402974.0,2562876.0
0,0.7839977145195007,18387.501953125,15641.4052734375,2563.745849609375,15641.4052734375,51.8779296875,0.8479110598564148,16279.4814453125,13591.021484375,17753.1171875,13591.021484375,6372.65185546875
1,0.7898662686347961,20136.9765625,17253.501953125,3106.88232421875,17253.501953125,53.5601806640625,0.8397125005722046,25878.45703125,18859.556640625,26372.169921875,18859.556640625,8182.05419921875
2,0.7766407132148743,32370.67578125,26029.833984375,4802.31103515625,26029.833984375,60.639892578125,0.8395777344703674,44802.01953125,33681.74609375,42426.02734375,33681.74609375,11721.9521484375
0,0.9982311129570007,4.96664239954276e-14,1.4067792883289826e-13,1.0942023112234245e-13,1.4067792883289826e-13,0.5,0.9931192398071289,4.6024647535259385e-30,0.0,9.204928002419108e-30,0.0,0.5
1,0.9982311129570007,6.273036645389413e-15,1.740778914516728e-14,1.267143501400541e-14,1.740778914516728e-14,0.5,0.9931192398071289,1.9455388828708168e-30,0.0,3.8910777657416336e-30,0.0,0.5
2,0.9982729554176331,3.766223579748998e-15,1.0472191046457819e-14,7.535976745789204e-15,1.0472191046457819e-14,0.5,0.9931192398071289,1.1311859250392287e-30,0.0,2.2623710977620728e-30,0.0,0.5
0,0.7813161015510559,48.52819061279297,70.52017211914062,5.289242744445801,70.52017211914062,0.24758897721767426,0.7755715847015381,9.314212799072266,4.722375392913818,5.853394031524658,4.722375392913818,0.8428331017494202
1,0.64450603723526,8.218466758728027,4.538768768310547,1.3984227180480957,4.538768768310547,0.008662929758429527,0.7532663345336914,10.276926040649414,5.167140960693359,5.807559013366699,5.167140960693359,0.6523023843765259
2,0.6318542957305908,9.735381126403809,4.801025390625,1.9415380954742432,4.801025390625,0.005382015369832516,0.7443341612815857,10.396496772766113,4.906893730163574,6.161339282989502,4.906893730163574,0.6801701188087463
0,0.9101996421813965,150.64976501464844,187.60186767578125,19.327863693237305,187.60186767578125,0.7342296838760376,0.8897550106048584,19.278284072875977,64.51830291748047,12.868383407592773,64.51830291748047,6.823416233062744
1,0.924733579158783,21.944570541381836,74.04094696044922,0.3382672369480133,74.04094696044922,0.4866306185722351,0.9166708588600159,9.272514343261719,28.209856033325195,8.440546035766602,28.209856033325195,4.655826568603516
2,0.930234432220459,32.45118713378906,118.70574188232422,0.2988053560256958,118.70574188232422,0.5538771152496338,0.9146042466163635,5.83782434463501,18.004087448120117,10.95584774017334,18.004087448120117,5.912959575653076
0,0.6900312900543213,16769673.0,9903904.0,2055888.125,9903904.0,2756.090087890625,0.8171356916427612,26358570.0,15848256.0,16611614.0,15848256.0,2097781.5
1,0.6599366664886475,31512150.0,16970556.0,4828356.5,16970556.0,3979.401123046875,0.8005213737487793,34621592.0,18717648.0,22249076.0,18717648.0,2446008.5
2,0.6318186521530151,39561912.0,19054208.0,7087995.5,19054208.0,2405.994384765625,0.7992587685585022,41022208.0,21082404.0,27613476.0,21082404.0,2909385.25
